2024-06-05,74,Roberto Nascimento,cliente74@email.com,11284055786,"Rua das Flores, 84",Hambúrguer de Costela,1,25.0,25.0
2024-06-04,81,João Silva,cliente81@email.com,11842485084,"Rua das Acácias, 434",Hambúrguer Vegano,4,20.0,80.0
2024-06-09,46,Lucas Fernandes,cliente46@email.com,11318260500,"Rua das Flores, 553",Hambúrguer de Frango,1,18.0,18.0
2024-06-06,2,Roberto Nascimento,cliente2@email.com,11993158307,"Rua das Palmeiras, 26",Hambúrguer de Frango,5,18.0,90.0
2024-06-09,76,Ana Souza,cliente76@email.com,11676743932,"Rua das Orquídeas, 145",Hambúrguer Vegano,5,20.0,100.0
2024-06-11,26,Mariana Costa,cliente26@email.com,11438547229,"Rua das Hortências, 550",Hambúrguer Vegano,4,20.0,80.0
2024-06-09,74,Carlos Pereira,cliente74@email.com,11641932124,"Rua das Orquídeas, 159",Hambúrguer de Frango,4,18.0,72.0
2024-06-07,68,Carlos Pereira,cliente68@email.com,11515915504,"Rua das Acácias, 771",Hambúrguer Vegano,1,20.0,20.0
2024-06-07,71,Patricia Almeida,cliente71@email.com,11250187697,"Rua das Hortências, 965",Hambúrguer de Costela,3,25.0,75.0
2024-06-04,86,Carlos Pereira,cliente86@email.com,11432357694,"Rua das Orquídeas, 280",Hambúrguer de Costela,3,25.0,75.0
2024-06-01,53,Pedro Lima,cliente53@email.com,11928567394,"Rua das Palmeiras, 355",Hambúrguer de Frango,3,18.0,54.0
2024-06-01,65,Lucas Fernandes,cliente65@email.com,11354840246,"Rua das Hortências, 732",Hambúrguer de Frango,1,18.0,18.0
2024-06-06,62,Julia Santos,cliente62@email.com,11448509986,"Rua das Hortências, 126",Hambúrguer de Frango,1,18.0,18.0
2024-06-13,83,Mariana Costa,cliente83@email.com,11570195083,"Rua das Acácias, 3",Hambúrguer de Costela,4,25.0,100.0
2024-06-06,61,Roberto Nascimento,cliente61@email.com,11251078473,"Rua das Flores, 487",Hambúrguer de Costela,4,25.0,100.0
2024-06-07,5,Pedro Lima,cliente5@email.com,11193991944,"Rua das Palmeiras, 815",Hambúrguer de Frango,4,18.0,72.0
2024-06-10,79,Maria Oliveira,cliente79@email.com,11868331946,"Rua das Orquídeas, 407",Hambúrguer Vegano,3,20.0,60.0
2024-06-14,53,Roberto Nascimento,cliente53@email.com,11440067597,"Rua das Flores, 670",Hambúrguer de Costela,5,25.0,125.0
2024-06-15,93,João Silva,cliente93@email.com,11483382585,"Rua das Acácias, 238",Hambúrguer de Frango,5,18.0,90.0
2024-06-07,59,Pedro Lima,cliente59@email.com,11667107235,"Rua das Acácias, 612",Hambúrguer de Costela,3,25.0,75.0
2024-06-14,92,Julia Santos,cliente92@email.com,11714988081,"Rua das Acácias, 24",Hambúrguer Vegano,5,20.0,100.0
2024-06-09,89,Julia Santos,cliente89@email.com,11144342402,"Rua das Orquídeas, 472",Hambúrguer Vegano,5,20.0,100.0
2024-06-03,31,Maria Oliveira,cliente31@email.com,11414756855,"Rua das Flores, 530",Hambúrguer Clássico,5,15.0,75.0
2024-06-08,20,Carlos Pereira,cliente20@email.com,11051527327,"Rua das Hortências, 69",Hambúrguer Vegano,2,20.0,40.0
2024-06-13,48,Pedro Lima,cliente48@email.com,11356587605,"Rua das Flores, 291",Hambúrguer de Costela,1,25.0,25.0
2024-06-15,47,Patricia Almeida,cliente47@email.com,11397768751,"Rua das Flores, 381",Hambúrguer de Costela,1,25.0,25.0
2024-06-07,55,Julia Santos,cliente55@email.com,11142765785,"Rua das Palmeiras, 624",Hambúrguer de Costela,5,25.0,125.0
2024-06-13,92,Patricia Almeida,cliente92@email.com,11395478176,"Rua das Palmeiras, 886",Hambúrguer de Frango,4,18.0,72.0
2024-06-06,85,Pedro Lima,cliente85@email.com,11218863488,"Rua das Palmeiras, 355",Hambúrguer Clássico,3,15.0,45.0
2024-06-11,20,João Silva,cliente20@email.com,11037661141,"Rua das Palmeiras, 294",Hambúrguer Vegano,1,20.0,20.0
2024-06-07,82,Patricia Almeida,cliente82@email.com,11454012559,"Rua das Acácias, 964",Hambúrguer Vegano,1,20.0,20.0
2024-06-13,74,Maria Oliveira,cliente74@email.com,11132414808,"Rua das Palmeiras, 228",Hambúrguer de Frango,5,18.0,90.0
2024-06-13,26,Pedro Lima,cliente26@email.com,11790148402,"Rua das Hortências, 972",Hambúrguer Clássico,3,15.0,45.0
2024-06-07,5,Mariana Costa,cliente5@email.com,11109004349,"Rua das Acácias, 146",Hambúrguer Vegano,1,20.0,20.0
2024-06-10,67,Maria Oliveira,cliente67@email.com,11328709160,"Rua das Palmeiras, 375",Hambúrguer Vegano,2,20.0,40.0
2024-06-08,73,Ana Souza,cliente73@email.com,11104842958,"Rua das Orquídeas, 565",Hambúrguer Clássico,4,15.0,60.0
2024-06-07,93,Maria Oliveira,cliente93@email.com,11049383104,"Rua das Hortências, 751",Hambúrguer de Costela,1,25.0,25.0
2024-06-01,46,Julia Santos,cliente46@email.com,11162472181,"Rua das Palmeiras, 767",Hambúrguer Clássico,5,15.0,75.0
2024-06-12,32,Patricia Almeida,cliente32@email.com,11951911781,"Rua das Hortências, 955",Hambúrguer de Frango,1,18.0,18.0
2024-06-02,42,Maria Oliveira,cliente42@email.com,11642642843,"Rua das Orquídeas, 779",Hambúrguer de Frango,3,18.0,54.0
2024-06-10,3,Ana Souza,cliente3@email.com,11277763427,"Rua das Orquídeas, 229",Hambúrguer Clássico,3,15.0,45.0
2024-06-06,18,João Silva,cliente18@email.com,11253204032,"Rua das Palmeiras, 937",Hambúrguer de Costela,2,25.0,50.0
2024-06-07,6,Julia Santos,cliente6@email.com,11484582652,"Rua das Palmeiras, 93",Hambúrguer de Costela,4,25.0,100.0
2024-06-04,95,Mariana Costa,cliente95@email.com,11055070908,"Rua das Acácias, 384",Hambúrguer Vegano,4,20.0,80.0
2024-06-15,46,Maria Oliveira,cliente46@email.com,11851437176,"Rua das Flores, 855",Hambúrguer Vegano,3,20.0,60.0
2024-06-13,69,Carlos Pereira,cliente69@email.com,11373156780,"Rua das Hortências, 190",Hambúrguer Vegano,5,20.0,100.0
2024-06-13,4,Carlos Pereira,cliente4@email.com,11713078241,"Rua das Orquídeas, 657",Hambúrguer Vegano,2,20.0,40.0
2024-06-08,28,Carlos Pereira,cliente28@email.com,11809657325,"Rua das Orquídeas, 627",Hambúrguer Clássico,3,15.0,45.0
2024-06-09,8,Mariana Costa,cliente8@email.com,11420700249,"Rua das Flores, 184",Hambúrguer Clássico,1,15.0,15.0
2024-06-11,49,Patricia Almeida,cliente49@email.com,11427169249,"Rua das Orquídeas, 81",Hambúrguer Vegano,4,20.0,80.0
2024-06-08,1,Patricia Almeida,cliente1@email.com,11478080468,"Rua das Acácias, 124",Hambúrguer Vegano,3,20.0,60.0
2024-06-08,26,João Silva,cliente26@email.com,11517739509,"Rua das Orquídeas, 997",Hambúrguer Vegano,5,20.0,100.0
2024-06-11,98,João Silva,cliente98@email.com,11866848066,"Rua das Hortências, 590",Hambúrguer Clássico,4,15.0,60.0
2024-06-15,80,Ana Souza,cliente80@email.com,11907807799,"Rua das Flores, 956",Hambúrguer de Frango,1,18.0,18.0
2024-06-08,50,Mariana Costa,cliente50@email.com,11068826009,"Rua das Orquídeas, 493",Hambúrguer Vegano,1,20.0,20.0
2024-06-15,56,Lucas Fernandes,cliente56@email.com,11497066168,"Rua das Orquídeas, 952",Hambúrguer Clássico,4,15.0,60.0
2024-06-05,58,Ana Souza,cliente58@email.com,11562544730,"Rua das Orquídeas, 843",Hambúrguer de Costela,1,25.0,25.0
2024-06-11,27,Carlos Pereira,cliente27@email.com,11986925821,"Rua das Acácias, 729",Hambúrguer de Costela,2,25.0,50.0
2024-06-14,17,Roberto Nascimento,cliente17@email.com,11564589416,"Rua das Palmeiras, 557",Hambúrguer de Costela,1,25.0,25.0
2024-06-06,28,Julia Santos,cliente28@email.com,11229558111,"Rua das Hortências, 907",Hambúrguer Clássico,3,15.0,45.0
2024-06-11,67,Roberto Nascimento,cliente67@email.com,11189106071,"Rua das Flores, 774",Hambúrguer Clássico,1,15.0,15.0
2024-06-04,84,Maria Oliveira,cliente84@email.com,11470356486,"Rua das Acácias, 964",Hambúrguer de Frango,2,18.0,36.0
2024-06-05,17,Julia Santos,cliente17@email.com,11137084384,"Rua das Orquídeas, 709",Hambúrguer de Frango,5,18.0,90.0
2024-06-12,44,Mariana Costa,cliente44@email.com,11775803481,"Rua das Flores, 25",Hambúrguer de Frango,1,18.0,18.0
2024-06-10,35,Lucas Fernandes,cliente35@email.com,11427234419,"Rua das Orquídeas, 568",Hambúrguer de Frango,1,18.0,18.0
2024-06-13,70,Roberto Nascimento,cliente70@email.com,11420023973,"Rua das Flores, 577",Hambúrguer de Frango,2,18.0,36.0
2024-06-14,92,Maria Oliveira,cliente92@email.com,11913614973,"Rua das Orquídeas, 235",Hambúrguer de Costela,3,25.0,75.0
2024-06-14,62,Lucas Fernandes,cliente62@email.com,11053125341,"Rua das Palmeiras, 263",Hambúrguer de Costela,1,25.0,25.0
2024-06-14,35,Maria Oliveira,cliente35@email.com,11243161425,"Rua das Acácias, 155",Hambúrguer Clássico,5,15.0,75.0
2024-06-10,51,Julia Santos,cliente51@email.com,11646316115,"Rua das Flores, 574",Hambúrguer de Frango,1,18.0,18.0
2024-06-02,82,Roberto Nascimento,cliente82@email.com,11703094785,"Rua das Orquídeas, 117",Hambúrguer Vegano,2,20.0,40.0
2024-06-13,27,Ana Souza,cliente27@email.com,11017853841,"Rua das Orquídeas, 161",Hambúrguer Clássico,1,15.0,15.0
2024-06-07,5,Roberto Nascimento,cliente5@email.com,11940826110,"Rua das Palmeiras, 672",Hambúrguer de Frango,3,18.0,54.0
2024-06-03,88,Mariana Costa,cliente88@email.com,11919477031,"Rua das Palmeiras, 312",Hambúrguer de Costela,4,25.0,100.0
2024-06-13,87,Mariana Costa,cliente87@email.com,11735502331,"Rua das Flores, 362",Hambúrguer de Costela,5,25.0,125.0
2024-06-11,28,João Silva,cliente28@email.com,11390405566,"Rua das Orquídeas, 712",Hambúrguer Clássico,4,15.0,60.0
2024-06-04,30,Lucas Fernandes,cliente30@email.com,11583837373,"Rua das Flores, 713",Hambúrguer Vegano,4,20.0,80.0
2024-06-01,97,Mariana Costa,cliente97@email.com,11413013308,"Rua das Hortências, 784",Hambúrguer Vegano,3,20.0,60.0
2024-06-11,80,Mariana Costa,cliente80@email.com,11999477598,"Rua das Palmeiras, 1",Hambúrguer de Costela,3,25.0,75.0
2024-06-03,75,Carlos Pereira,cliente75@email.com,11270717506,"Rua das Flores, 942",Hambúrguer Clássico,5,15.0,75.0
2024-06-04,49,João Silva,cliente49@email.com,11873631256,"Rua das Acácias, 267",Hambúrguer Clássico,5,15.0,75.0
2024-06-07,71,Ana Souza,cliente71@email.com,11912664297,"Rua das Palmeiras, 321",Hambúrguer Clássico,1,15.0,15.0
2024-06-12,67,Mariana Costa,cliente67@email.com,11365253279,"Rua das Acácias, 147",Hambúrguer Vegano,5,20.0,100.0
2024-06-08,57,Patricia Almeida,cliente57@email.com,11463005058,"Rua das Flores, 696",Hambúrguer Vegano,3,20.0,60.0
2024-06-06,42,Pedro Lima,cliente42@email.com,11604132637,"Rua das Flores, 759",Hambúrguer de Frango,2,18.0,36.0
2024-06-10,85,Julia Santos,cliente85@email.com,11730755694,"Rua das Palmeiras, 460",Hambúrguer de Costela,5,25.0,125.0
2024-06-12,30,Carlos Pereira,cliente30@email.com,11421496196,"Rua das Orquídeas, 998",Hambúrguer de Frango,3,18.0,54.0
2024-06-01,70,Pedro Lima,cliente70@email.com,11677965161,"Rua das Palmeiras, 547",Hambúrguer Vegano,5,20.0,100.0
2024-06-05,18,Julia Santos,cliente18@email.com,11652628537,"Rua das Acácias, 823",Hambúrguer de Costela,5,25.0,125.0
2024-06-12,1,João Silva,cliente1@email.com,11689349394,"Rua das Acácias, 693",Hambúrguer Vegano,3,20.0,60.0
2024-06-11,99,Pedro Lima,cliente99@email.com,11301994798,"Rua das Hortências, 719",Hambúrguer Vegano,3,20.0,60.0
2024-06-05,90,Pedro Lima,cliente90@email.com,11715293570,"Rua das Acácias, 640",Hambúrguer Clássico,2,15.0,30.0
2024-06-09,26,Ana Souza,cliente26@email.com,11115278238,"Rua das Palmeiras, 869",Hambúrguer Vegano,4,20.0,80.0
2024-06-03,9,Roberto Nascimento,cliente9@email.com,11564982393,"Rua das Palmeiras, 926",Hambúrguer Vegano,3,20.0,60.0
2024-06-02,28,Pedro Lima,cliente28@email.com,11948128092,"Rua das Acácias, 250",Hambúrguer Vegano,3,20.0,60.0
2024-06-13,84,Maria Oliveira,cliente84@email.com,11865086319,"Rua das Hortências, 142",Hambúrguer Vegano,5,20.0,100.0
2024-06-14,25,Ana Souza,cliente25@email.com,11280661569,"Rua das Acácias, 950",Hambúrguer Clássico,5,15.0,75.0
2024-06-11,80,Ana Souza,cliente80@email.com,11277431957,"Rua das Flores, 702",Hambúrguer Clássico,1,15.0,15.0
2024-06-10,59,Ana Souza,cliente59@email.com,11572911071,"Rua das Palmeiras, 446",Hambúrguer Clássico,2,15.0,30.0
2024-06-15,66,Carlos Pereira,cliente66@email.com,11353508747,"Rua das Orquídeas, 964",Hambúrguer de Frango,3,18.0,54.0
2024-06-08,34,Pedro Lima,cliente34@email.com,11674735403,"Rua das Palmeiras, 343",Hambúrguer Clássico,1,15.0,15.0
2024-06-09,1,João Silva,cliente1@email.com,11231618229,"Rua das Hortências, 788",Hambúrguer Clássico,1,15.0,15.0
2024-06-09,33,Maria Oliveira,cliente33@email.com,11671578748,"Rua das Palmeiras, 617",Hambúrguer de Frango,5,18.0,90.0
2024-06-10,52,João Silva,cliente52@email.com,11484418774,"Rua das Hortências, 313",Hambúrguer Vegano,5,20.0,100.0
2024-06-03,99,João Silva,cliente99@email.com,11443146355,"Rua das Flores, 678",Hambúrguer de Frango,3,18.0,54.0
2024-06-02,99,Carlos Pereira,cliente99@email.com,11527892181,"Rua das Flores, 327",Hambúrguer de Costela,4,25.0,100.0
2024-06-09,42,Mariana Costa,cliente42@email.com,11633750334,"Rua das Palmeiras, 357",Hambúrguer Vegano,5,20.0,100.0
2024-06-12,28,Carlos Pereira,cliente28@email.com,11568343290,"Rua das Orquídeas, 799",Hambúrguer de Costela,3,25.0,75.0
2024-06-13,45,Julia Santos,cliente45@email.com,11887174687,"Rua das Orquídeas, 431",Hambúrguer de Frango,5,18.0,90.0
2024-06-09,33,Lucas Fernandes,cliente33@email.com,11418279371,"Rua das Hortências, 912",Hambúrguer de Frango,3,18.0,54.0
2024-06-08,95,Mariana Costa,cliente95@email.com,11726203447,"Rua das Palmeiras, 24",Hambúrguer Clássico,4,15.0,60.0
2024-06-03,83,Patricia Almeida,cliente83@email.com,11832932446,"Rua das Acácias, 760",Hambúrguer Vegano,4,20.0,80.0
2024-06-11,82,Julia Santos,cliente82@email.com,11656699294,"Rua das Flores, 225",Hambúrguer Vegano,1,20.0,20.0
2024-06-07,84,Maria Oliveira,cliente84@email.com,11474313492,"Rua das Acácias, 303",Hambúrguer de Costela,1,25.0,25.0
2024-06-07,55,Pedro Lima,cliente55@email.com,11818735778,"Rua das Flores, 164",Hambúrguer Clássico,5,15.0,75.0
2024-06-03,84,Julia Santos,cliente84@email.com,11439654599,"Rua das Orquídeas, 591",Hambúrguer Clássico,4,15.0,60.0
2024-06-01,31,Maria Oliveira,cliente31@email.com,11352040577,"Rua das Palmeiras, 48",Hambúrguer Vegano,3,20.0,60.0
2024-06-05,70,Carlos Pereira,cliente70@email.com,11985579788,"Rua das Orquídeas, 502",Hambúrguer Clássico,5,15.0,75.0
2024-06-12,88,João Silva,cliente88@email.com,11015958815,"Rua das Hortências, 227",Hambúrguer Clássico,4,15.0,60.0
2024-06-01,52,Roberto Nascimento,cliente52@email.com,11295880278,"Rua das Palmeiras, 183",Hambúrguer de Costela,1,25.0,25.0
2024-06-03,41,João Silva,cliente41@email.com,11325023546,"Rua das Orquídeas, 407",Hambúrguer de Costela,5,25.0,125.0
2024-06-04,14,Lucas Fernandes,cliente14@email.com,11742899863,"Rua das Hortências, 493",Hambúrguer Clássico,1,15.0,15.0
2024-06-06,57,Patricia Almeida,cliente57@email.com,11693844157,"Rua das Orquídeas, 660",Hambúrguer de Frango,5,18.0,90.0
2024-06-13,2,João Silva,cliente2@email.com,11723823661,"Rua das Flores, 193",Hambúrguer Vegano,2,20.0,40.0
2024-06-12,53,Maria Oliveira,cliente53@email.com,11230842462,"Rua das Palmeiras, 525",Hambúrguer de Costela,4,25.0,100.0
2024-06-13,21,Ana Souza,cliente21@email.com,11701120741,"Rua das Hortências, 628",Hambúrguer Clássico,2,15.0,30.0
2024-06-09,10,Lucas Fernandes,cliente10@email.com,11417552986,"Rua das Palmeiras, 474",Hambúrguer de Frango,1,18.0,18.0
2024-06-12,81,Ana Souza,cliente81@email.com,11151569344,"Rua das Hortências, 444",Hambúrguer Vegano,1,20.0,20.0
2024-06-09,22,Julia Santos,cliente22@email.com,11625716714,"Rua das Palmeiras, 810",Hambúrguer de Frango,5,18.0,90.0
2024-06-15,100,Carlos Pereira,cliente100@email.com,11636123699,"Rua das Hortências, 673",Hambúrguer Vegano,5,20.0,100.0
2024-06-08,3,Carlos Pereira,cliente3@email.com,11589061049,"Rua das Flores, 255",Hambúrguer de Frango,4,18.0,72.0
2024-06-01,92,Mariana Costa,cliente92@email.com,11809221663,"Rua das Hortências, 317",Hambúrguer de Costela,3,25.0,75.0
2024-06-06,95,Mariana Costa,cliente95@email.com,11580813925,"Rua das Flores, 100",Hambúrguer Clássico,4,15.0,60.0
2024-06-01,52,Pedro Lima,cliente52@email.com,11044446657,"Rua das Palmeiras, 822",Hambúrguer Vegano,4,20.0,80.0
2024-06-11,34,João Silva,cliente34@email.com,11587919620,"Rua das Hortências, 63",Hambúrguer de Costela,3,25.0,75.0
2024-06-02,99,Lucas Fernandes,cliente99@email.com,11269175100,"Rua das Hortências, 55",Hambúrguer Clássico,2,15.0,30.0
2024-06-04,81,Mariana Costa,cliente81@email.com,11828953809,"Rua das Acácias, 719",Hambúrguer Clássico,4,15.0,60.0
2024-06-12,3,Carlos Pereira,cliente3@email.com,11844664106,"Rua das Orquídeas, 903",Hambúrguer de Frango,2,18.0,36.0
2024-06-03,56,João Silva,cliente56@email.com,11437148237,"Rua das Flores, 116",Hambúrguer Vegano,2,20.0,40.0
2024-06-09,59,Maria Oliveira,cliente59@email.com,11679725578,"Rua das Flores, 375",Hambúrguer de Frango,5,18.0,90.0
2024-06-01,6,João Silva,cliente6@email.com,11832005149,"Rua das Palmeiras, 316",Hambúrguer de Frango,2,18.0,36.0
2024-06-02,90,Lucas Fernandes,cliente90@email.com,11555042564,"Rua das Flores, 833",Hambúrguer de Frango,2,18.0,36.0
2024-06-06,93,João Silva,cliente93@email.com,11884523153,"Rua das Hortências, 197",Hambúrguer Vegano,1,20.0,20.0
2024-06-11,47,Maria Oliveira,cliente47@email.com,11325001010,"Rua das Acácias, 236",Hambúrguer Clássico,5,15.0,75.0
2024-06-01,44,Carlos Pereira,cliente44@email.com,11505492461,"Rua das Hortências, 401",Hambúrguer de Costela,5,25.0,125.0
2024-06-07,49,Patricia Almeida,cliente49@email.com,11214485874,"Rua das Orquídeas, 644",Hambúrguer Clássico,3,15.0,45.0
2024-06-03,82,Patricia Almeida,cliente82@email.com,11478249148,"Rua das Acácias, 823",Hambúrguer Vegano,4,20.0,80.0
2024-06-01,39,Maria Oliveira,cliente39@email.com,11028750125,"Rua das Palmeiras, 112",Hambúrguer Vegano,3,20.0,60.0
2024-06-10,41,João Silva,cliente41@email.com,11619074124,"Rua das Orquídeas, 909",Hambúrguer Clássico,1,15.0,15.0
2024-06-15,34,Lucas Fernandes,cliente34@email.com,11025265193,"Rua das Flores, 809",Hambúrguer Clássico,3,15.0,45.0
2024-06-06,88,Mariana Costa,cliente88@email.com,11068754612,"Rua das Flores, 551",Hambúrguer Clássico,4,15.0,60.0
2024-06-09,9,Mariana Costa,cliente9@email.com,11532242302,"Rua das Orquídeas, 692",Hambúrguer de Frango,4,18.0,72.0
2024-06-11,34,Ana Souza,cliente34@email.com,11681175677,"Rua das Hortências, 860",Hambúrguer Vegano,2,20.0,40.0
2024-06-15,74,Pedro Lima,cliente74@email.com,11532719911,"Rua das Hortências, 760",Hambúrguer de Frango,5,18.0,90.0
2024-06-15,57,Pedro Lima,cliente57@email.com,11038128982,"Rua das Flores, 571",Hambúrguer de Costela,2,25.0,50.0
2024-06-04,92,Julia Santos,cliente92@email.com,11415998060,"Rua das Acácias, 375",Hambúrguer de Costela,4,25.0,100.0
2024-06-11,74,Pedro Lima,cliente74@email.com,11422480328,"Rua das Flores, 715",Hambúrguer Vegano,2,20.0,40.0
2024-06-14,65,Pedro Lima,cliente65@email.com,11212179450,"Rua das Flores, 339",Hambúrguer de Frango,3,18.0,54.0
2024-06-14,92,Julia Santos,cliente92@email.com,11912718892,"Rua das Hortências, 988",Hambúrguer Clássico,2,15.0,30.0
2024-06-04,1,Ana Souza,cliente1@email.com,11593742641,"Rua das Orquídeas, 273",Hambúrguer de Costela,1,25.0,25.0
2024-06-08,39,Maria Oliveira,cliente39@email.com,11858690650,"Rua das Palmeiras, 245",Hambúrguer de Frango,3,18.0,54.0
2024-06-10,52,Ana Souza,cliente52@email.com,11198989544,"Rua das Acácias, 728",Hambúrguer Vegano,3,20.0,60.0
2024-06-11,80,Roberto Nascimento,cliente80@email.com,11428943809,"Rua das Hortências, 389",Hambúrguer Clássico,4,15.0,60.0
2024-06-12,33,Carlos Pereira,cliente33@email.com,11892388916,"Rua das Palmeiras, 636",Hambúrguer Clássico,2,15.0,30.0
2024-06-12,36,Maria Oliveira,cliente36@email.com,11025263755,"Rua das Palmeiras, 329",Hambúrguer Vegano,2,20.0,40.0
2024-06-14,18,Maria Oliveira,cliente18@email.com,11414277066,"Rua das Acácias, 171",Hambúrguer de Frango,4,18.0,72.0
2024-06-07,77,Carlos Pereira,cliente77@email.com,11662221537,"Rua das Orquídeas, 779",Hambúrguer Vegano,4,20.0,80.0
2024-06-08,97,Carlos Pereira,cliente97@email.com,11164437521,"Rua das Orquídeas, 588",Hambúrguer Vegano,4,20.0,80.0
2024-06-15,4,Mariana Costa,cliente4@email.com,11041513178,"Rua das Hortências, 352",Hambúrguer Clássico,5,15.0,75.0
2024-06-14,16,Patricia Almeida,cliente16@email.com,11225917225,"Rua das Orquídeas, 204",Hambúrguer Clássico,3,15.0,45.0
2024-06-03,61,João Silva,cliente61@email.com,11961678481,"Rua das Palmeiras, 392",Hambúrguer Vegano,5,20.0,100.0
2024-06-01,65,Mariana Costa,cliente65@email.com,11442645429,"Rua das Flores, 175",Hambúrguer de Costela,1,25.0,25.0
2024-06-03,61,Roberto Nascimento,cliente61@email.com,11986116185,"Rua das Palmeiras, 159",Hambúrguer de Frango,4,18.0,72.0
2024-06-04,89,Roberto Nascimento,cliente89@email.com,11950411235,"Rua das Palmeiras, 665",Hambúrguer Vegano,3,20.0,60.0
2024-06-05,67,Lucas Fernandes,cliente67@email.com,11054655205,"Rua das Flores, 132",Hambúrguer de Frango,1,18.0,18.0
2024-06-11,15,Patricia Almeida,cliente15@email.com,11149620459,"Rua das Palmeiras, 845",Hambúrguer de Frango,2,18.0,36.0
2024-06-15,90,Ana Souza,cliente90@email.com,11766375602,"Rua das Acácias, 607",Hambúrguer de Costela,3,25.0,75.0
2024-06-02,80,Roberto Nascimento,cliente80@email.com,11466845521,"Rua das Palmeiras, 118",Hambúrguer de Frango,4,18.0,72.0
2024-06-10,31,João Silva,cliente31@email.com,11527246268,"Rua das Orquídeas, 250",Hambúrguer de Costela,2,25.0,50.0
2024-06-13,71,Ana Souza,cliente71@email.com,11819288551,"Rua das Acácias, 701",Hambúrguer de Costela,3,25.0,75.0
2024-06-06,45,Julia Santos,cliente45@email.com,11166577958,"Rua das Flores, 489",Hambúrguer Clássico,2,15.0,30.0
2024-06-14,69,Maria Oliveira,cliente69@email.com,11778071423,"Rua das Hortências, 40",Hambúrguer de Frango,5,18.0,90.0
2024-06-01,11,Lucas Fernandes,cliente11@email.com,11212645698,"Rua das Acácias, 861",Hambúrguer de Frango,4,18.0,72.0
2024-06-09,14,Carlos Pereira,cliente14@email.com,11923001563,"Rua das Palmeiras, 893",Hambúrguer de Frango,4,18.0,72.0
2024-06-04,12,Patricia Almeida,cliente12@email.com,11514191219,"Rua das Acácias, 950",Hambúrguer de Costela,4,25.0,100.0
2024-06-01,14,Roberto Nascimento,cliente14@email.com,11460408118,"Rua das Hortências, 11",Hambúrguer Vegano,5,20.0,100.0
2024-06-04,75,Ana Souza,cliente75@email.com,11365789920,"Rua das Flores, 921",Hambúrguer Clássico,4,15.0,60.0
2024-06-04,74,Roberto Nascimento,cliente74@email.com,11691648210,"Rua das Flores, 292",Hambúrguer Clássico,3,15.0,45.0
2024-06-08,74,Ana Souza,cliente74@email.com,11595881982,"Rua das Flores, 284",Hambúrguer de Frango,1,18.0,18.0
2024-06-11,67,Pedro Lima,cliente67@email.com,11736260860,"Rua das Orquídeas, 761",Hambúrguer Vegano,1,20.0,20.0
2024-06-07,41,Roberto Nascimento,cliente41@email.com,11776667337,"Rua das Flores, 276",Hambúrguer Vegano,2,20.0,40.0
2024-06-14,77,Pedro Lima,cliente77@email.com,11856469516,"Rua das Flores, 731",Hambúrguer de Frango,4,18.0,72.0
2024-06-15,58,Julia Santos,cliente58@email.com,11355630035,"Rua das Orquídeas, 294",Hambúrguer Vegano,2,20.0,40.0
2024-06-04,79,Mariana Costa,cliente79@email.com,11188917434,"Rua das Acácias, 933",Hambúrguer Vegano,2,20.0,40.0
2024-06-03,17,Ana Souza,cliente17@email.com,11228502131,"Rua das Acácias, 290",Hambúrguer de Costela,4,25.0,100.0
2024-06-13,90,João Silva,cliente90@email.com,11577799037,"Rua das Orquídeas, 243",Hambúrguer Clássico,2,15.0,30.0
2024-06-01,88,Patricia Almeida,cliente88@email.com,11851295711,"Rua das Hortências, 590",Hambúrguer de Costela,5,25.0,125.0
2024-06-01,39,Ana Souza,cliente39@email.com,11180467806,"Rua das Orquídeas, 823",Hambúrguer Clássico,1,15.0,15.0
2024-06-02,94,Patricia Almeida,cliente94@email.com,11505512449,"Rua das Hortências, 606",Hambúrguer de Frango,5,18.0,90.0
2024-06-04,89,João Silva,cliente89@email.com,11112368924,"Rua das Flores, 760",Hambúrguer de Frango,2,18.0,36.0
2024-06-01,2,Mariana Costa,cliente2@email.com,11589778324,"Rua das Flores, 498",Hambúrguer de Costela,5,25.0,125.0
2024-06-08,59,Maria Oliveira,cliente59@email.com,11780629471,"Rua das Orquídeas, 555",Hambúrguer Vegano,4,20.0,80.0
2024-06-04,79,Julia Santos,cliente79@email.com,11761778239,"Rua das Palmeiras, 679",Hambúrguer de Costela,4,25.0,100.0
2024-06-07,85,João Silva,cliente85@email.com,11114814046,"Rua das Flores, 849",Hambúrguer de Frango,5,18.0,90.0
2024-06-08,68,Patricia Almeida,cliente68@email.com,11586565634,"Rua das Orquídeas, 75",Hambúrguer de Costela,1,25.0,25.0
2024-06-08,6,Carlos Pereira,cliente6@email.com,11073258268,"Rua das Acácias, 502",Hambúrguer Vegano,3,20.0,60.0
2024-06-15,1,Lucas Fernandes,cliente1@email.com,11931516378,"Rua das Flores, 981",Hambúrguer de Frango,5,18.0,90.0
2024-06-05,75,Pedro Lima,cliente75@email.com,11075588341,"Rua das Acácias, 17",Hambúrguer Vegano,4,20.0,80.0
2024-06-10,53,Roberto Nascimento,cliente53@email.com,11691548356,"Rua das Acácias, 818",Hambúrguer de Frango,5,18.0,90.0
